Wine ID,Country,Rate,Price,State,Region,variety,Winery
23100,Australia,87,18,South Australia,Adelaide Hills,Sauvignon Blanc,Sidewood
23111,Australia,87,35,South Australia,Coonawarra,Cabernet Sauvignon,Katnook Estate
23127,Australia,86,17,South Australia,Adelaide Hills,Sauvignon Blanc,D'Arenberg
23231,Australia,86,11,Australia Other,Central Ranges,Shiraz,Anthropology
23292,Australia,86,14,Western Australia,Western Australia,Sauvignon Blanc,James Oatley
23354,Australia,85,,Victoria,Yarra Valley,Sauvignon Blanc,Coldstream Hills
23570,Australia,86,17,South Australia,Barossa Valley,Cabernet Sauvignon,Chocolate Box
23805,Australia,85,19,South Australia,McLaren Vale,Cabernet Sauvignon,D'Arenberg
23891,Australia,93,28,South Australia,Eden Valley,Riesling,Pewsey Vale
23960,Australia,84,13,South Australia,South Australia,Cabernet Sauvignon,Red Knot
24022,Australia,84,16,South Australia,Langhorne Creek,Cabernet Sauvignon,Zonte's Footstep
24064,Australia,83,13,South Australia,South Australia,Cabernet Sauvignon,Wolf Blass
24189,Australia,91,20,South Australia,Eden Valley,Riesling,Penfolds
24307,Australia,91,17,South Australia,Clare Valley,Riesling,Wakefield Estate
24393,Australia,90,18,South Australia,Clare Valley,Riesling,Jim Barry
24482,Australia,90,18,South Australia,Eden Valley,Riesling,Pewsey Vale
24516,Australia,90,17,South Australia,Adelaide Hills,Riesling,Wirra Wirra
24622,Australia,89,17,South Australia,Coonawarra,Riesling,Katnook Estate
24665,Australia,89,12,South Australia,South Australia,Riesling,Wakefield Estate
24680,Australia,89,12,South Australia,South Australia,Riesling,Yalumba
24736,Australia,89,20,South Australia,Clare Valley,Riesling,Kilikanoon
24740,Australia,89,14,South Australia,Eden Valley,Riesling,Thorn Clarke
24787,Australia,89,35,South Australia,Clare Valley,Riesling,Kilikanoon
24918,Australia,88,21,Western Australia,Mount Barker,Riesling,Plantagenet
24970,Australia,88,,South Australia,Clare Valley,Riesling,Pauletts
25035,Australia,88,25,South Australia,Eden Valley,Riesling,Mesh
25082,Australia,88,12,South Australia,South Australia,Riesling,Milton Park
25089,Australia,88,46,South Australia,Clare Valley,Riesling,Pikes
25145,Australia,88,21,South Australia,Barossa Valley,Shiraz,Chocolate Box
25212,Australia,88,17,South Australia,McLaren Vale,Riesling,D'Arenberg
25718,Australia,86,12,Victoria,Victoria,Riesling,Frisk
25807,Australia,86,10,Australia Other,South Eastern Australia,Chardonnay,De Bortoli
25836,Australia,86,22,Western Australia,Margaret River,Riesling,Leeuwin Estate
25940,Australia,85,13,Australia Other,Australia,Shiraz,De Bortoli
25971,Australia,86,13,South Australia,Barossa,Riesling,Jacob's Creek
26085,Australia,85,16,South Australia,Barossa,Riesling,Ch??teau Tanunda
26135,Australia,85,,South Australia,Clare Valley,Riesling,Pauletts
26197,Australia,83,13,Australia Other,South Eastern Australia,Sauvignon Blanc,De Bortoli
27271,Australia,91,17,South Australia,Clare Valley,Cabernet Sauvignon,Wakefield Estate
27275,Australia,91,36,Western Australia,Margaret River,Chardonnay,Leeuwin Estate
27276,Australia,91,85,South Australia,McLaren Vale,Shiraz,D'Arenberg
27295,Australia,91,85,South Australia,McLaren Vale,Shiraz,D'Arenberg
27298,Australia,91,35,South Australia,Clare Valley,Riesling,Kilikanoon
27648,Australia,89,42,Victoria,Yarra Valley,Chardonnay,Giant Steps
27871,Australia,91,36,Victoria,Mornington Peninsula,Pinot Noir,Moorooduc
28009,Australia,90,69,South Australia,South Australia,Cabernet Sauvignon,Penfolds
28012,Australia,90,20,South Australia,McLaren Vale,Cabernet Sauvignon,Mitolo
28149,Australia,89,20,South Australia,Coonawarra,Chardonnay,Penley Estate
28169,Australia,89,17,South Australia,Eden Valley,Riesling,Pewsey Vale
28411,Australia,90,20,South Australia,Adelaide Hills,Pinot Noir,Riposte
28625,Australia,98,850,South Australia,South Australia,Shiraz,Penfolds
28628,Australia,97,150,South Australia,Barossa Valley,Shiraz,Penfolds
28629,Australia,97,600,South Australia,South Australia,Shiraz,Penfolds
28637,Australia,96,150,South Australia,Barossa Valley,Shiraz,Penfolds
28642,Australia,95,125,South Australia,Barossa Valley,Shiraz,Torbreck
28648,Australia,95,100,South Australia,Barossa,Shiraz,John Duval Wines
28707,Australia,90,65,Tasmania,Tasmania,Pinot Noir,Dalrymple
28713,Australia,90,21,Western Australia,Great Southern,Chardonnay,Plantagenet
28714,Australia,90,33,Western Australia,Margaret River,Chardonnay,Robert Oatley
28725,Australia,90,85,South Australia,McLaren Vale,Shiraz,D'Arenberg
28727,Australia,90,85,South Australia,McLaren Vale,Shiraz,D'Arenberg
28728,Australia,90,85,South Australia,McLaren Vale,Shiraz,D'Arenberg
28729,Australia,90,85,South Australia,McLaren Vale,Shiraz,D'Arenberg
28731,Australia,90,55,South Australia,McLaren Vale,Shiraz,Mitolo
28733,Australia,90,23,Victoria,Nagambie Lakes,Cabernet Sauvignon,Tahbilk
28831,Australia,95,105,South Australia,Barossa Valley,Shiraz,Kilikanoon
28853,Australia,94,89,Western Australia,Margaret River,Chardonnay,Leeuwin Estate
29103,Australia,94,100,South Australia,Barossa,Shiraz,John Duval Wines
29104,Australia,94,65,South Australia,South Australia,Shiraz,Penfolds
29128,Australia,93,57,South Australia,Barossa,Shiraz,Langmeil
29310,Australia,90,25,Western Australia,Margaret River,Chardonnay,Vasse Felix
29315,Australia,90,22,South Australia,Adelaide Hills,Chardonnay,D'Arenberg
29319,Australia,90,40,South Australia,Clare Valley,Riesling,Wakefield Estate
29320,Australia,90,15,Western Australia,Margaret River,Chardonnay,Franklin Tate
29334,Australia,90,60,Western Australia,Margaret River,Cabernet Sauvignon,Leeuwin Estate
29476,Australia,93,42,South Australia,Barossa Valley,Shiraz,3 Rings
29488,Australia,93,230,South Australia,Barossa Valley,Shiraz,Kaesler
29624,Australia,89,22,Western Australia,Great Southern,Chardonnay,Howard Park
29627,Australia,89,17,South Australia,Clare Valley,Riesling,Wakefield Estate
29768,Australia,93,99,South Australia,South Australia,Shiraz,Penfolds
29782,Australia,92,27,South Australia,South Australia,Shiraz,Kingston Estate
29783,Australia,92,39,South Australia,Barossa,Shiraz,St Hallett
29784,Australia,92,60,South Australia,McLaren Vale,Shiraz,Wirra Wirra
30015,Australia,90,17,South Australia,Adelaide Hills,Pinot Noir,Wakefield Estate
30106,Australia,92,35,South Australia,Barossa Valley,Shiraz,Jacob's Creek
30312,Australia,89,35,Western Australia,Margaret River,Cabernet Sauvignon,Robert Oatley
30394,Australia,92,60,South Australia,Barossa Valley,Shiraz,Turkey Flat
30400,Australia,92,25,South Australia,Barossa,Shiraz,Wolf Blass
30401,Australia,92,41,South Australia,Barossa,Shiraz,Yalumba
30543,Australia,89,20,South Australia,Adelaide Hills,Pinot Noir,Sidewood
30562,Australia,89,20,Victoria,Victoria,Pinot Noir,Innocent Bystander
30602,Australia,89,85,South Australia,McLaren Vale,Shiraz,D'Arenberg
30697,Australia,92,70,South Australia,Barossa Valley,Shiraz,Kilikanoon
30698,Australia,92,138,South Australia,Barossa,Shiraz,Langmeil
30699,Australia,92,65,South Australia,Barossa Valley,Shiraz,Kaesler
30700,Australia,92,25,South Australia,Eden Valley,Riesling,Pewsey Vale
30718,Australia,91,17,South Australia,Barossa Valley,Shiraz,Earthworks
30841,Australia,89,85,South Australia,McLaren Vale,Shiraz,D'Arenberg
30869,Australia,89,40,South Australia,McLaren Vale,Shiraz,Kay Brothers
30991,Australia,91,38,South Australia,Barossa Valley,Shiraz,Groom
31140,Australia,89,85,South Australia,McLaren Vale,Shiraz,D'Arenberg
31141,Australia,89,85,South Australia,McLaren Vale,Shiraz,D'Arenberg
31142,Australia,89,22,Western Australia,Margaret River,Cabernet Sauvignon,Howard Park
31143,Australia,89,25,South Australia,Clare Valley-Eden Valley,Riesling,Wakefield Estate
31149,Australia,89,50,Victoria,Yarra Valley,Pinot Noir,Yeringberg
31305,Australia,91,32,South Australia,Adelaide Hills,Chardonnay,Wolf Blass
31306,Australia,91,15,South Australia,Eden Valley,Riesling,Thorn Clarke
31312,Australia,91,33,South Australia,Piccadilly Valley,Chardonnay,Petaluma
31473,Australia,88,60,Western Australia,Margaret River,Cabernet Sauvignon,Leeuwin Estate
31568,Australia,91,38,South Australia,Barossa,Shiraz,Peter Lehmann
31581,Australia,91,20,South Australia,Barossa Valley,Shiraz,Kilikanoon
31886,Australia,90,15,South Australia,Barossa Valley,Shiraz,Gotham
32097,Australia,88,16,South Australia,Barossa,Cabernet Sauvignon,Ch??teau Tanunda
32460,Australia,90,40,South Australia,Eden Valley,Riesling,Penfolds
32465,Australia,90,30,South Australia,Barossa Valley,Shiraz,Earthworks
32651,Australia,88,16,South Australia,Barossa,Cabernet Sauvignon,Ch??teau Tanunda
33005,Australia,88,20,Western Australia,Western Australia,Pinot Noir,Plantagenet
34554,Australia,87,40,Western Australia,Pemberton,Pinot Noir,Picardy
34857,Australia,87,65,Tasmania,Tasmania,Pinot Noir,Dalrymple
35436,Australia,87,20,South Australia,Adelaide Hills,Pinot Noir,Sidewood
35521,Australia,94,100,South Australia,Barossa,Shiraz,Langmeil
35925,Australia,87,14,Victoria,Victoria,Pinot Noir,Shoofly
36173,Australia,93,50,South Australia,Padthaway,Shiraz,Henry's Drive Vignerons
36179,Australia,93,100,South Australia,Barossa Valley,Shiraz,Ch??teau Tanunda
36462,Australia,92,75,South Australia,Barossa Valley,Shiraz,Hentley Farm
36464,Australia,92,24,South Australia,Barossa,Shiraz,Langmeil
36608,Australia,86,17,Western Australia,Pemberton,Pinot Noir,Ad Lib
36857,Australia,85,13,South Australia,Adelaide Hills,Pinot Noir,Jacob's Creek
37098,Australia,92,35,South Australia,Barossa Valley,Shiraz,Glaetzer
37250,Australia,87,20,South Australia,South Australia,Shiraz,R Wines
37251,Australia,87,12,South Australia,South Australia,Cabernet Sauvignon,R Wines
37401,Australia,91,27,South Australia,McLaren Vale-Padthaway,Shiraz,Henry's Drive Vignerons
37402,Australia,91,50,South Australia,Barossa Valley,Shiraz,Hentley Farm
37753,Australia,84,17,Victoria,Victoria,Pinot Noir,Fowles Wine
38134,Australia,90,17,South Australia,Barossa Valley,Shiraz,Chocolate Box
38140,Australia,90,20,South Australia,McLaren Vale,Shiraz,Hesketh
38146,Australia,90,20,South Australia,Barossa,Cabernet Sauvignon,Thorn Clarke
38152,Australia,90,17,South Australia,South Australia,Cabernet Sauvignon,Vinaceous
38449,Australia,87,12,South Australia,South Australia,Chardonnay,R Wines
38510,Australia,86,17,South Australia,Barossa Valley,Cabernet Sauvignon,Chocolate Box
38646,Australia,81,15,Victoria,Victoria,Pinot Noir,Robert Oatley
38722,Australia,90,40,South Australia,Clare Valley,Shiraz,Pauletts
39003,Australia,90,15,Australia Other,South Eastern Australia,Shiraz,Hungerford Hill
39010,Australia,90,18,South Australia,Barossa,Shiraz,Thorn Clarke
39041,Australia,86,11,South Australia,South Australia,Shiraz,R Wines
39363,Australia,90,14,South Australia,Barossa,Cabernet Sauvignon,Thorn Clarke
39705,Australia,85,19,South Australia,McLaren Vale,Cabernet Sauvignon,D'Arenberg
39930,Australia,89,13,South Australia,Adelaide Hills,Chardonnay,Jacob's Creek
40264,Australia,89,20,South Australia,Coonawarra,Cabernet Sauvignon,Jim Barry
40340,Australia,84,13,South Australia,South Australia,Cabernet Sauvignon,Red Knot
40612,Australia,84,16,South Australia,Langhorne Creek,Cabernet Sauvignon,Zonte's Footstep
40658,Australia,88,19,South Australia,McLaren Vale,Cabernet Sauvignon,D'Arenberg
40805,Australia,88,22,South Australia,Clare Valley,Shiraz,Pauletts
40810,Australia,88,25,South Australia,McLaren Vale,Shiraz,Shingleback
40894,Australia,83,13,South Australia,South Australia,Cabernet Sauvignon,Wolf Blass
40968,Australia,90,15,South Australia,Clare Valley,Riesling,Knappstein
41026,Australia,87,16,South Australia,Limestone Coast,Chardonnay,TLC
41283,Australia,87,25,Western Australia,Margaret River,Chardonnay,Hay Shed Hill
41303,Australia,87,13,Victoria,Victoria,Sauvignon Blanc,Taltarni
41453,Australia,88,20,South Australia,McLaren Vale,Cabernet Sauvignon,Shingleback
41458,Australia,88,10,Australia Other,South Eastern Australia,Chardonnay,Rosemount
41609,Australia,89,12,South Australia,Clare Valley,Riesling,Leasingham
41730,Australia,88,17,South Australia,Clare Valley,Cabernet Sauvignon,Wakefield Estate
41911,Australia,89,17,Western Australia,Western Australia,Pinot Noir,Plantagenet
41932,Australia,89,25,South Australia,Coonawarra,Shiraz,Penfolds
42004,Australia,87,15,South Australia,South Australia,Cabernet Sauvignon,Penfolds
42326,Australia,87,20,South Australia,Barossa,Cabernet Sauvignon,Rosedale Wines
42482,Australia,87,18,South Australia,Langhorne Creek,Cabernet Sauvignon,Bleasdale
42511,Australia,89,16,Western Australia,Margaret River,Cabernet Sauvignon,Wildberry Estate
42518,Australia,89,16,South Australia,Adelaide Hills,Sauvignon Blanc,D'Arenberg
42530,Australia,88,16,South Australia,McLaren Vale,Riesling,D'Arenberg
42603,Australia,87,18,South Australia,Barossa,Cabernet Sauvignon,Ch??teau Tanunda
42610,Australia,87,13,Australia Other,South Eastern Australia,Shiraz,De Bortoli
42620,Australia,87,12,South Australia,South Australia,Chardonnay,Milton Park
42669,Australia,94,19,South Australia,McLaren Vale,Riesling,D'Arenberg
42764,Australia,86,15,South Australia,Barossa,Chardonnay,Schild Estate
42775,Australia,86,13,South Australia,South Australia,Chardonnay,Woolundry Rd
42816,Australia,88,20,New South Wales,Mudgee,Shiraz,Robert Oatley
42932,Australia,87,12,Australia Other,South Eastern Australia,Chardonnay,Yellow Tail
42935,Australia,87,13,South Australia,Barossa,Shiraz,Nine Stones
42944,Australia,87,17,South Australia,Barossa Valley,Cabernet Sauvignon,Chocolate Box
43055,Australia,86,17,South Australia,Adelaide Hills,Sauvignon Blanc,Angove's
43113,Australia,88,17,Western Australia,Mount Barker,Riesling,Larry Cherubino
43117,Australia,88,16,South Australia,Eden Valley,Riesling,St Hallett
43128,Australia,88,16,South Australia,Barossa,Shiraz,St Hallett
43255,Australia,87,20,South Australia,Clare Valley,Chardonnay,Pauletts
43287,Australia,92,50,South Australia,Coonawarra,Cabernet Sauvignon,Penley Estate
43354,Australia,86,11,Australia Other,South Eastern Australia,Chardonnay,Tamburlaine
43421,Australia,88,13,Western Australia,Margaret River,Cabernet Sauvignon,Xanadu
43510,Australia,86,9,South Australia,Padthaway,Chardonnay,Henry's Drive Vignerons
43635,Australia,86,17,Western Australia,Pemberton,Sauvignon Blanc,Larry Cherubino
43718,Australia,87,20,South Australia,Eden Valley,Riesling,Pewsey Vale
43737,Australia,87,16,South Australia,McLaren Vale,Shiraz,Ballast Stone Estate Wines
43800,Australia,86,20,South Australia,Padthaway,Shiraz,Henry's Drive Vignerons
43839,Australia,91,26,South Australia,Clare Valley,Riesling,Pauletts
43840,Australia,91,38,South Australia,Barossa Valley,Cabernet Sauvignon,Peter Lehmann
43843,Australia,91,25,South Australia,Coonawarra,Cabernet Sauvignon,Yalumba
43914,Australia,85,18,South Australia,McLaren Vale,Chardonnay,Hugo
44016,Australia,87,18,Western Australia,Western Australia,Sauvignon Blanc,Robert Oatley
44017,Australia,87,20,South Australia,Barossa,Shiraz,Schild Estate
44020,Australia,87,20,Victoria,Yarra Valley,Pinot Noir,Rubeus of Lore
44035,Australia,87,11,South Australia,McLaren Vale,Riesling,D'Arenberg
44149,Australia,91,100,South Australia,Clare Valley,Cabernet Sauvignon,Jim Barry
44218,Australia,85,21,Western Australia,Great Southern,Chardonnay,Plantagenet
44323,Australia,87,13,Western Australia,Margaret River,Chardonnay,Xanadu
44330,Australia,87,18,New South Wales,Mudgee,Chardonnay,Robert Oatley
44332,Australia,87,17,South Australia,Barossa,Shiraz,Ross Estate
44465,Australia,91,60,South Australia,Clare Valley,Shiraz,Wakefield Estate
44468,Australia,90,29,South Australia,Kangaroo Island,Cabernet Sauvignon,Hazyblur
44545,Australia,85,16,Victoria,Yarra Valley,Chardonnay,Green Point
44638,Australia,87,16,South Australia,Adelaide,Chardonnay,D'Arenberg
44722,Australia,85,13,Australia Other,South Eastern Australia,Chardonnay,Woop Woop
44775,Australia,90,18,South Australia,Coonawarra,Cabernet Sauvignon,Jim Barry
44776,Australia,90,19,South Australia,Padthaway,Shiraz,Jip Jip Rocks
44784,Australia,90,16,South Australia,Adelaide Hills,Sauvignon Blanc,Sidewood
44827,Australia,85,16,South Australia,McLaren Vale,Chardonnay,Spring Seed Wine Co.
44848,Australia,85,19,Western Australia,Margaret River,Chardonnay,Vasse Felix
44926,Australia,87,15,Western Australia,Western Australia,Sauvignon Blanc,Plantagenet
44930,Australia,87,16,South Australia,Eden Valley,Chardonnay,Yalumba
45011,Australia,90,38,South Australia,Clare Valley,Riesling,Grosset
45025,Australia,90,17,South Australia,Clare Valley,Riesling,Reilly's
45152,Australia,85,9,Australia Other,South Eastern Australia,Shiraz,Beelgara
45162,Australia,85,21,Western Australia,Margaret River,Chardonnay,Vasse River
45166,Australia,85,11,Western Australia,Western Australia,Chardonnay,The Wishing Tree
45211,Australia,86,,South Australia,Adelaide Hills,Sauvignon Blanc,Henschke
45214,Australia,86,19,South Australia,Adelaide,Chardonnay,Nova Vita
45215,Australia,86,25,South Australia,Barossa,Shiraz,Schild Estate
45226,Australia,86,12,New South Wales,Darlington Point,Pinot Noir,Cookoothama
45258,Australia,85,10,Australia Other,South Eastern Australia,Chardonnay,Kalbarri
45421,Australia,84,17,Western Australia,Pemberton,Chardonnay,Larry Cherubino
45534,Australia,86,13,New South Wales,Riverina,Cabernet Sauvignon,Nugan Family Estates
45603,Australia,90,32,South Australia,South Australia,Cabernet Sauvignon,Penfolds
45639,Australia,92,33,South Australia,McLaren Vale,Shiraz,Oliverhill
45735,Australia,84,8,Australia Other,Australia-New Zealand,Sauvignon Blanc,Yellow Tail
45738,Australia,84,14,South Australia,Coonawarra,Sauvignon Blanc,Nick Faldo
45746,Australia,84,9,Australia Other,South Eastern Australia,Shiraz,Kilda
45816,Australia,86,15,South Australia,South Australia,Shiraz,Kilikanoon
